ticketid,person,age,seat,team,eventType,date,gate,products,target,Softdrink,Beer,Hotdog,Book
298,Mikayla Nevil,24,G3,,,8-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
57,Ibrahim Gerarda,29,G3,,,25-Jan,G,"[Softdrink,Book,Beer]",False,True,True,False,True
454,Ibrahim Gerarda,29,G3,,,22-Feb,G,[Softdrink],False,True,False,False,False
289,Humphrey Tamela,20,G3,,,7-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
134,Tad Kathryn,29,G3,,,24-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
0,Roseanne Winfield,23,G3,,,19-Jan,G,"[Softdrink,Hotdog]",False,True,False,True,False
24,Gertrude Jezza,20,G3,,,22-Jan,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
146,Melville Brenden,37,G3,,,25-Feb,G,[Book],False,False,False,False,True
417,Jeane Rosalie,32,G3,,,18-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
106,Kade Fae,21,G19,,,20-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
458,Ferdinand Dwain,34,G19,,,22-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
93,Connie Nadia,32,G19,,,19-Feb,G,[Softdrink],False,True,False,False,False
42,Suz Sophie,27,G19,,,23-Jan,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
302,Marcy Ruthie,21,G19,,,8-Feb,G,[Softdrink],False,True,False,False,False
75,Gertie Cierra,33,G19,,,20-Jan,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
215,Baxter Georgene,24,G19,,,10-Feb,G,[],False,False,False,False,False
127,Humphrey Tamela,20,G19,,,22-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
53,Humphrey Tamela,20,G19,,,24-Jan,G,[Book],False,False,False,False,True
382,Carissa Alexandria,19,G19,,,15-Feb,G,"[Softdrink,Beer]",False,True,True,False,False
198,Gertrude Jezza,20,G19,,,5-Feb,G,"[Hotdog,Book]",False,False,False,True,True
107,Kristins Vin,26,G19,,,20-Feb,G,[Softdrink],False,True,False,False,False
242,Baxter Georgene,24,G19,,,2-Feb,G,"[Softdrink,Book]",False,True,False,False,True
205,Kristins Vin,26,G19,,,5-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
338,Sinclair Blythe,30,G19,,,11-Feb,G,"[Softdrink,Book,Beer]",False,True,True,False,True
116,Ogden Terrance,26,G19,,,21-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
177,Baxter Georgene,24,G19,,,23-Feb,G,[Book],False,False,False,False,True
143,Kade Fae,21,G19,,,24-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
226,Alysa Sara,35,G19,,,1-Feb,G,"[Softdrink,Beer]",False,True,True,False,False
190,Ibrahim Gerarda,29,G19,,,7-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
345,Moreen Caren,29,G19,,,12-Feb,G,[Softdrink],False,True,False,False,False
398,Lexi Kester,32,G19,,,16-Feb,G,[],False,False,False,False,False
247,Sinclair Blythe,30,G19,,,3-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
62,Sinclair Blythe,30,G19,,,25-Jan,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
316,Lexi Kester,32,G19,,,9-Feb,G,"[Hotdog,Book]",False,False,False,True,True
439,Gertrude Jezza,20,G19,,,19-Feb,G,[Softdrink],False,True,False,False,False
263,Ferdinand Dwain,34,G19,,,4-Feb,G,[Hotdog],False,False,False,True,False
326,Kristins Vin,26,G19,,,10-Feb,G,[],False,False,False,False,False
169,Byrne Oralie,18,G19,,,11-Feb,G,[Softdrink],False,True,False,False,False
426,Kristins Vin,26,G19,,,18-Feb,G,[Softdrink],False,True,False,False,False
155,Lorraine Alyse,34,G19,,,25-Feb,G,"[Book,Beer]",False,False,True,False,True
407,Gertrude Jezza,20,G19,,,17-Feb,G,[Softdrink],False,True,False,False,False
362,Karter Eppie,32,G19,,,13-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
15,Suz Sophie,27,G19,,,21-Jan,G,[Softdrink],False,True,False,False,False
171,Lexi Kester,32,G19,,,23-Feb,G,[Softdrink],False,True,False,False,False
282,Carey Dakota,21,G19,,,6-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
295,Gertie Cierra,33,G19,,,7-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
33,Baxter Georgene,24,G19,,,22-Jan,G,[],False,False,False,False,False
449,Sinclair Blythe,30,G19,,,21-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
6,Lorraine Alyse,34,G19,,,19-Jan,G,[],False,False,False,False,False
371,Roseanne Winfield,23,G19,,,14-Feb,G,[Softdrink],False,True,False,False,False
189,Rodger Dorine,21,G16,,,7-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
99,Lorraine Alyse,34,G16,,,20-Feb,G,[Softdrink],False,True,False,False,False
202,Julian Monday,21,G16,,,5-Feb,G,[Hotdog],False,False,False,True,False
282,Carey Dakota,21,G16,,,6-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
88,Carissa Alexandria,19,G16,,,19-Feb,G,"[Softdrink,Book]",False,True,False,False,True
246,Roseanne Winfield,23,G16,,,3-Feb,G,[Softdrink],False,True,False,False,False
448,Carissa Alexandria,19,G16,,,21-Feb,G,[],False,False,False,False,False
126,Justina Marisa,38,G16,,,22-Feb,G,"[Hotdog,Book,Beer]",False,False,True,True,True
41,Melville Brenden,37,G16,,,23-Jan,G,[Softdrink],False,True,False,False,False
50,Baxter Georgene,24,G16,,,24-Jan,G,"[Hotdog,Beer]",False,False,True,True,False
162,Praise Karina,39,G16,,,11-Feb,G,"[Softdrink,Beer]",False,True,True,False,False
15,Suz Sophie,27,G16,,,21-Jan,G,[Softdrink],False,True,False,False,False
195,Byrne Oralie,18,G16,,,7-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
106,Kade Fae,21,G16,,,20-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
259,Pece Ravi,30,G16,,,4-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
198,Gertrude Jezza,20,G16,,,5-Feb,G,"[Hotdog,Book]",False,False,False,True,True
470,Crew Susanna,20,G16,,,23-Feb,G,[],False,False,False,False,False
74,Carissa Alexandria,19,G16,,,20-Jan,G,"[Softdrink,Beer]",False,True,True,False,False
397,Dennis Roseanne,38,G16,,,16-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
315,Justina Marisa,38,G16,,,9-Feb,G,[],False,False,False,False,False
6,Lorraine Alyse,34,G16,,,19-Jan,G,[],False,False,False,False,False
141,Connie Nadia,32,G16,,,24-Feb,G,"[Hotdog,Book]",False,False,False,True,True
370,Justina Marisa,38,G16,,,14-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
181,Ferdinand Dwain,34,G16,,,23-Feb,G,[Softdrink],False,True,False,False,False
154,Bethel Romy,32,G16,,,25-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
62,Sinclair Blythe,30,G16,,,25-Jan,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
214,Ogden Terrance,26,G16,,,10-Feb,G,"[Softdrink,Beer]",False,True,True,False,False
438,Lexi Kester,32,G16,,,19-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
338,Sinclair Blythe,30,G16,,,11-Feb,G,"[Softdrink,Book,Beer]",False,True,True,False,True
301,Julian Monday,21,G16,,,8-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
388,Gertie Cierra,33,G16,,,15-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
406,Baxter Georgene,24,G16,,,17-Feb,G,[Softdrink],False,True,False,False,False
123,Tad Kathryn,29,G16,,,22-Feb,G,[Beer],False,False,True,False,False
225,Ferdinand Dwain,34,G16,,,1-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
344,Praise Karina,39,G16,,,12-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
120,Karter Eppie,32,G16,,,21-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
424,Carey Dakota,21,G16,,,18-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
31,Ferdinand Dwain,34,G16,,,22-Jan,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
360,Sinclair Blythe,30,G16,,,13-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
239,Lexi Kester,32,G16,,,2-Feb,G,[],False,False,False,False,False
216,Gertie Cierra,33,G16,,,10-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
274,Roseanne Winfield,23,G9,,,5-Feb,G,"[Hotdog,Book]",False,False,False,True,True
97,Melville Brenden,37,G9,,,20-Feb,G,"[Hotdog,Book]",False,False,False,True,True
459,Roseanne Winfield,23,G9,,,22-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
395,Byrne Oralie,18,G9,,,16-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
292,Sinclair Blythe,30,G9,,,7-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
212,Bethel Romy,32,G9,,,10-Feb,G,"[Softdrink,Beer]",False,True,True,False,False
369,Rebekah Sharlene,40,G9,,,14-Feb,G,[Hotdog],False,False,False,True,False
186,Ty Jenessa,33,G9,,,7-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
85,Crew Susanna,20,G9,,,19-Feb,G,"[Book,Beer]",False,False,True,False,True
300,Ibrahim Gerarda,29,G9,,,8-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
279,Suz Sophie,27,G9,,,6-Feb,G,[Softdrink],False,True,False,False,False
423,Justina Marisa,38,G9,,,18-Feb,G,"[Softdrink,Book]",False,True,False,False,True
27,Kristins Vin,26,G9,,,22-Jan,G,[Softdrink],False,True,False,False,False
446,Ty Jenessa,33,G9,,,21-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
331,Debbi Carley,35,G9,,,11-Feb,G,"[Hotdog,Book,Beer]",False,False,True,True,True
244,Debbi Carley,35,G9,,,3-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
139,Connell Sela,37,G9,,,24-Feb,G,"[Softdrink,Book]",False,True,False,False,True
466,Byrne Oralie,18,G9,,,23-Feb,G,[Beer],False,False,True,False,False
357,Crew Susanna,20,G9,,,13-Feb,G,[Hotdog],False,False,False,True,False
38,Tad Kathryn,29,G9,,,23-Jan,G,"[Softdrink,Hotdog]",False,True,False,True,False
173,Charis June,32,G9,,,23-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
165,Karter Eppie,32,G9,,,11-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
404,Alysa Sara,35,G9,,,17-Feb,G,[Softdrink],False,True,False,False,False
236,Connell Sela,37,G9,,,2-Feb,G,[Softdrink],False,True,False,False,False
208,Mikayla Nevil,24,G9,,,5-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
60,Suz Sophie,27,G9,,,25-Jan,G,"[Softdrink,Hotdog]",False,True,False,True,False
442,Marcy Ruthie,21,G9,,,20-Feb,G,[Softdrink],False,True,False,False,False
2,Alysa Sara,35,G9,,,19-Jan,G,"[Hotdog,Book]",False,False,False,True,True
48,Lexi Kester,32,G9,,,24-Jan,G,"[Softdrink,Beer]",False,True,True,False,False
230,Karter Eppie,32,G9,,,1-Feb,G,[Softdrink],False,True,False,False,False
379,Gertrude Jezza,20,G9,,,15-Feb,G,[],False,False,False,False,False
434,Marcy Ruthie,21,G9,,,19-Feb,G,[Softdrink],False,True,False,False,False
213,Justina Marisa,38,G9,,,10-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
14,Julian Monday,21,G9,,,21-Jan,G,"[Hotdog,Beer]",False,False,True,True,False
258,Praise Karina,39,G9,,,4-Feb,G,[],False,False,False,False,False
312,Sinclair Blythe,30,G9,,,9-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
356,Tad Kathryn,29,G6,,,13-Feb,G,[Hotdog],False,False,False,True,False
198,Gertrude Jezza,20,G6,,,5-Feb,G,"[Hotdog,Book]",False,False,False,True,True
393,Suz Sophie,27,G6,,,16-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
25,Rebekah Sharlene,40,G6,,,22-Jan,G,"[Hotdog,Book]",False,False,False,True,True
136,Rebekah Sharlene,40,G6,,,24-Feb,G,[Beer],False,False,True,False,False
277,Humphrey Tamela,20,G6,,,6-Feb,G,"[Hotdog,Book]",False,False,False,True,True
96,Debbi Carley,35,G6,,,20-Feb,G,"[Hotdog,Book,Beer]",False,False,True,True,True
124,Debbi Carley,35,G6,,,22-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
433,Dennis Roseanne,38,G6,,,19-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
1,Crew Susanna,20,G6,,,19-Jan,G,"[Softdrink,Book]",False,True,False,False,True
349,Ren Aron,37,G6,,,12-Feb,G,[Softdrink],False,True,False,False,False
241,Gertrude Jezza,20,G6,,,2-Feb,G,[Softdrink],False,True,False,False,False
243,Humphrey Tamela,20,G6,,,3-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
446,Ty Jenessa,33,G6,,,21-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
389,Carey Dakota,21,G6,,,15-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
48,Lexi Kester,32,G6,,,24-Jan,G,"[Softdrink,Beer]",False,True,True,False,False
312,Sinclair Blythe,30,G6,,,9-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
211,Lexi Kester,32,G6,,,10-Feb,G,[Softdrink],False,True,False,False,False
37,Debbi Carley,35,G6,,,23-Jan,G,"[Softdrink,Beer]",False,True,True,False,False
330,Connell Sela,37,G6,,,11-Feb,G,[],False,False,False,False,False
414,Pece Ravi,30,G6,,,17-Feb,G,[Hotdog],False,False,False,True,False
299,Ogden Terrance,26,G6,,,8-Feb,G,[Softdrink],False,True,False,False,False
113,Connell Sela,37,G6,,,21-Feb,G,[Softdrink],False,True,False,False,False
329,Rebekah Sharlene,40,G6,,,10-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
58,Rebekah Sharlene,40,G6,,,25-Jan,G,"[Softdrink,Hotdog]",False,True,False,True,False
368,Karter Eppie,32,G6,,,14-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
469,Connie Nadia,32,G6,,,23-Feb,G,"[Softdrink,Book,Beer]",False,True,True,False,True
70,Alysa Sara,35,G6,,,20-Jan,G,[Softdrink],False,True,False,False,False
273,Rebekah Sharlene,40,G6,,,5-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
157,Ibrahim Gerarda,29,G6,,,25-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
84,Kristins Vin,26,G6,,,19-Feb,G,"[Hotdog,Book,Beer]",False,False,True,True,True
222,Kristins Vin,26,G6,,,1-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
234,Rebekah Sharlene,40,G1,,,2-Feb,G,"[Softdrink,Book]",False,True,False,False,True
298,Mikayla Nevil,24,G1,,,8-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
122,Moreen Caren,29,G1,,,22-Feb,G,"[Softdrink,Beer]",False,True,True,False,False
319,Rebekah Sharlene,40,G1,,,9-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
104,Dennis Roseanne,38,G1,,,20-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
0,Roseanne Winfield,23,G1,,,19-Jan,G,"[Softdrink,Hotdog]",False,True,False,True,False
416,Humphrey Tamela,20,G1,,,18-Feb,G,[],False,False,False,False,False
340,Kade Fae,21,G1,,,12-Feb,G,[Hotdog],False,False,False,True,False
56,Praise Karina,39,G1,,,25-Jan,G,"[Softdrink,Hotdog]",False,True,False,True,False
229,Carey Dakota,21,G1,,,1-Feb,G,[Hotdog],False,False,False,True,False
82,Ferdinand Dwain,34,G1,,,19-Feb,G,[],False,False,False,False,False
354,Moreen Caren,29,G1,,,13-Feb,G,[Softdrink],False,True,False,False,False
35,Mikayla Nevil,24,G1,,,23-Jan,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
403,Rodger Dorine,21,G1,,,17-Feb,G,"[Softdrink,Book]",False,True,False,False,True
199,Dennis Roseanne,38,G1,,,5-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
430,Tad Kathryn,29,G1,,,19-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
158,Gertrude Jezza,20,G1,,,11-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
11,Kristins Vin,26,G1,,,21-Jan,G,"[Softdrink,Book]",False,True,False,False,True
69,Connie Nadia,32,G1,,,20-Jan,G,[],False,False,False,False,False
283,Sinclair Blythe,30,G1,,,6-Feb,G,[Softdrink],False,True,False,False,False
323,Praise Karina,39,G1,,,10-Feb,G,"[Softdrink,Book,Beer]",False,True,True,False,True
337,Carey Dakota,21,G1,,,11-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
250,Gertrude Jezza,20,G1,,,3-Feb,G,[Beer],False,False,True,False,False
134,Tad Kathryn,29,G1,,,24-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
24,Gertrude Jezza,20,G1,,,22-Jan,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
172,Mikayla Nevil,24,G1,,,23-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
440,Jeane Rosalie,32,G1,,,20-Feb,G,[],False,False,False,False,False
46,Gertrude Jezza,20,G1,,,24-Jan,G,"[Softdrink,Hotdog]",False,True,False,True,False
366,Dennis Roseanne,38,G1,,,14-Feb,G,[Beer],False,False,True,False,False
179,Moreen Caren,29,G1,,,23-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
207,Debbi Carley,35,G1,,,5-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
461,Suz Sophie,27,G1,,,22-Feb,G,[Beer],False,False,True,False,False
112,Gertie Cierra,33,G1,,,21-Feb,G,"[Book,Beer]",False,False,True,False,True
184,Karter Eppie,32,G1,,,7-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
217,Byrne Oralie,18,G1,,,10-Feb,G,[Book],False,False,False,False,True
378,Pece Ravi,30,G1,,,15-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
256,Melville Brenden,37,G1,,,4-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
289,Humphrey Tamela,20,G1,,,7-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
146,Melville Brenden,37,G1,,,25-Feb,G,[Book],False,False,False,False,True
399,Gertrude Jezza,20,G1,,,16-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
75,Gertie Cierra,33,G18,,,20-Jan,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
262,Karter Eppie,32,G18,,,4-Feb,G,[Book],False,False,False,False,True
203,Carissa Alexandria,19,G18,,,5-Feb,G,"[Softdrink,Beer]",False,True,True,False,False
439,Gertrude Jezza,20,G18,,,19-Feb,G,[Softdrink],False,True,False,False,False
247,Sinclair Blythe,30,G18,,,3-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
198,Gertrude Jezza,20,G18,,,5-Feb,G,"[Hotdog,Book]",False,False,False,True,True
123,Tad Kathryn,29,G18,,,22-Feb,G,[Beer],False,False,True,False,False
50,Baxter Georgene,24,G18,,,24-Jan,G,"[Hotdog,Beer]",False,False,True,True,False
407,Gertrude Jezza,20,G18,,,17-Feb,G,[Softdrink],False,True,False,False,False
15,Suz Sophie,27,G18,,,21-Jan,G,[Softdrink],False,True,False,False,False
225,Ferdinand Dwain,34,G18,,,1-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
106,Kade Fae,21,G18,,,20-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
295,Gertie Cierra,33,G18,,,7-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
361,Melville Brenden,37,G18,,,13-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
470,Crew Susanna,20,G18,,,23-Feb,G,[],False,False,False,False,False
424,Carey Dakota,21,G18,,,18-Feb,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
93,Connie Nadia,32,G18,,,19-Feb,G,[Softdrink],False,True,False,False,False
216,Gertie Cierra,33,G18,,,10-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
143,Kade Fae,21,G18,,,24-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
6,Lorraine Alyse,34,G18,,,19-Jan,G,[],False,False,False,False,False
388,Gertie Cierra,33,G18,,,15-Feb,G,"[Hotdog,Beer]",False,False,True,True,False
448,Carissa Alexandria,19,G18,,,21-Feb,G,[],False,False,False,False,False
240,Ty Jenessa,33,G18,,,2-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
183,Carissa Alexandria,19,G18,,,23-Feb,G,[Book],False,False,False,False,True
316,Lexi Kester,32,G18,,,9-Feb,G,"[Hotdog,Book]",False,False,False,True,True
150,Baxter Georgene,24,G18,,,25-Feb,G,"[Book,Beer]",False,False,True,False,True
371,Roseanne Winfield,23,G18,,,14-Feb,G,[Softdrink],False,True,False,False,False
127,Humphrey Tamela,20,G18,,,22-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
31,Ferdinand Dwain,34,G18,,,22-Jan,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
169,Byrne Oralie,18,G18,,,11-Feb,G,[Softdrink],False,True,False,False,False
345,Moreen Caren,29,G18,,,12-Feb,G,[Softdrink],False,True,False,False,False
301,Julian Monday,21,G18,,,8-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
338,Sinclair Blythe,30,G18,,,11-Feb,G,"[Softdrink,Book,Beer]",False,True,True,False,True
397,Dennis Roseanne,38,G18,,,16-Feb,G,"[Softdrink,Hotdog,Book]",False,True,False,True,True
190,Ibrahim Gerarda,29,G18,,,7-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
120,Karter Eppie,32,G18,,,21-Feb,G,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
100,Gertrude Jezza,20,G18,,,20-Feb,G,"[Softdrink,Book]",False,True,False,False,True
215,Baxter Georgene,24,G18,,,10-Feb,G,[],False,False,False,False,False
62,Sinclair Blythe,30,G18,,,25-Jan,G,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
282,Carey Dakota,21,G18,,,6-Feb,G,"[Softdrink,Hotdog]",False,True,False,True,False
41,Melville Brenden,37,G18,,,23-Jan,G,[Softdrink],False,True,False,False,False
190,Ibrahim Gerarda,29,H18,,,7-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
140,Crew Susanna,20,H18,,,24-Feb,H,[Hotdog],False,False,False,True,False
425,Roseanne Winfield,23,H18,,,18-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
435,Humphrey Tamela,20,H18,,,19-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
227,Charis June,32,H18,,,1-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
362,Karter Eppie,32,H18,,,13-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
68,Charis June,32,H18,,,25-Jan,H,"[Softdrink,Book]",False,True,False,False,True
304,Dennis Roseanne,38,H18,,,8-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
206,Karter Eppie,32,H18,,,5-Feb,H,"[Softdrink,Book]",False,True,False,False,True
219,Mikayla Nevil,24,H18,,,10-Feb,H,"[Hotdog,Book]",False,False,False,True,True
29,Debbi Carley,35,H18,,,22-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
205,Kristins Vin,26,H18,,,5-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
16,Carey Dakota,21,H18,,,21-Jan,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
162,Praise Karina,39,H18,,,11-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
251,Rodger Dorine,21,H18,,,3-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
325,Charis June,32,H18,,,10-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
178,Praise Karina,39,H18,,,23-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
133,Bethel Romy,32,H18,,,22-Feb,H,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
151,Kade Fae,21,H18,,,25-Feb,H,"[Hotdog,Beer]",False,False,True,True,False
8,Marcy Ruthie,21,H18,,,19-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
113,Connell Sela,37,H18,,,21-Feb,H,[Softdrink],False,True,False,False,False
405,Roseanne Winfield,23,H18,,,17-Feb,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
239,Lexi Kester,32,H18,,,2-Feb,H,[],False,False,False,False,False
99,Lorraine Alyse,34,H18,,,20-Feb,H,[Softdrink],False,True,False,False,False
322,Lorraine Alyse,34,H18,,,9-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
262,Karter Eppie,32,H18,,,4-Feb,H,[Book],False,False,False,False,True
352,Crew Susanna,20,H18,,,12-Feb,H,"[Softdrink,Book,Beer]",False,True,True,False,True
119,Tad Kathryn,29,H18,,,21-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
160,Mikayla Nevil,24,H18,,,11-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
91,Byrne Oralie,18,H18,,,19-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
443,Baxter Georgene,24,H18,,,20-Feb,H,[],False,False,False,False,False
75,Gertie Cierra,33,H18,,,20-Jan,H,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
53,Humphrey Tamela,20,H18,,,24-Jan,H,[Book],False,False,False,False,True
375,Ren Aron,37,H18,,,14-Feb,H,[Softdrink],False,True,False,False,False
42,Suz Sophie,27,H18,,,23-Jan,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
282,Carey Dakota,21,H18,,,6-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
381,Tad Kathryn,29,H18,,,15-Feb,H,[],False,False,False,False,False
195,Byrne Oralie,18,H18,,,7-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
171,Lexi Kester,32,H18,,,23-Feb,H,[Softdrink],False,True,False,False,False
457,Byrne Oralie,18,H18,,,22-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
398,Lexi Kester,32,H18,,,16-Feb,H,[],False,False,False,False,False
360,Sinclair Blythe,30,H17,,,13-Feb,H,"[Softdrink,Hotdog,Book]",False,True,False,True,True
160,Mikayla Nevil,24,H17,,,11-Feb,H,"[Softdrink,Hotdog]",False,True,False,True,False
74,Carissa Alexandria,19,H17,,,20-Jan,H,"[Softdrink,Beer]",False,True,True,False,False
206,Karter Eppie,32,H17,,,5-Feb,H,"[Softdrink,Book]",False,True,False,False,True
87,Bethel Romy,32,H17,,,19-Feb,H,"[Hotdog,Book,Beer]",False,False,True,True,True
41,Melville Brenden,37,H17,,,23-Jan,H,[Softdrink],False,True,False,False,False
99,Lorraine Alyse,34,H17,,,20-Feb,H,[Softdrink],False,True,False,False,False
304,Dennis Roseanne,38,H17,,,8-Feb,H,"[Softdrink,Beer]",False,True,True,False,False
